,Vuosineljännes,Huoneluku,Neliöhinta (EUR/m2),Lukumäärä_x,Posti,Kaupunginosa_x,Kaupunki,Lukumäärä_y,Neliövuokra (eur/m2),Kaupunginosa_y,difference
246,2020Q3,Kaksiot,8056.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,109,20.99,Kaivopuisto-Ullanlinna,383.8
247,2020Q4,Kaksiot,8699.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,111,20.91,Kaivopuisto-Ullanlinna,416.02
248,2021Q1,Kaksiot,8463.0,27,00140,Kaivopuisto-Ullanlinna,Helsinki,105,20.88,Kaivopuisto-Ullanlinna,405.32
249,2021Q2,Kaksiot,9526.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,104,21.34,Kaivopuisto-Ullanlinna,446.39
250,2021Q3,Kaksiot,9894.0,28,00140,Kaivopuisto-Ullanlinna,Helsinki,98,20.74,Kaivopuisto-Ullanlinna,477.05
251,2021Q4,Kaksiot,9456.0,24,00140,Kaivopuisto-Ullanlinna,Helsinki,100,20.83,Kaivopuisto-Ullanlinna,453.96
252,2022Q1,Kaksiot,8613.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,89,21.23,Kaivopuisto-Ullanlinna,405.7
253,2022Q2,Kaksiot,9488.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,83,20.83,Kaivopuisto-Ullanlinna,455.5
254,2022Q3,Kaksiot,10138.0,8,00140,Kaivopuisto-Ullanlinna,Helsinki,77,21.02,Kaivopuisto-Ullanlinna,482.3
255,2022Q4,Kaksiot,8571.0,6,00140,Kaivopuisto-Ullanlinna,Helsinki,78,21.16,Kaivopuisto-Ullanlinna,405.06
256,2015Q1,Kolmiot+,6779.0,21,00140,Kaivopuisto-Ullanlinna,Helsinki,.,15.35,Kaivopuisto-Ullanlinna,441.63
257,2015Q2,Kolmiot+,6761.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,.,15.5,Kaivopuisto-Ullanlinna,436.19
258,2015Q3,Kolmiot+,6993.0,14,00140,Kaivopuisto-Ullanlinna,Helsinki,.,15.6,Kaivopuisto-Ullanlinna,448.27
259,2015Q4,Kolmiot+,7505.0,21,00140,Kaivopuisto-Ullanlinna,Helsinki,.,15.66,Kaivopuisto-Ullanlinna,479.25
260,2016Q1,Kolmiot+,8017.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,.,15.74,Kaivopuisto-Ullanlinna,509.34
261,2016Q2,Kolmiot+,7076.0,21,00140,Kaivopuisto-Ullanlinna,Helsinki,.,15.86,Kaivopuisto-Ullanlinna,446.15
262,2016Q3,Kolmiot+,7146.0,14,00140,Kaivopuisto-Ullanlinna,Helsinki,.,15.94,Kaivopuisto-Ullanlinna,448.31
263,2016Q4,Kolmiot+,7640.0,18,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.0,Kaivopuisto-Ullanlinna,477.5
264,2017Q1,Kolmiot+,7509.0,15,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.08,Kaivopuisto-Ullanlinna,466.98
265,2017Q2,Kolmiot+,7153.0,24,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.19,Kaivopuisto-Ullanlinna,441.82
266,2017Q3,Kolmiot+,8005.0,18,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.26,Kaivopuisto-Ullanlinna,492.31
267,2017Q4,Kolmiot+,7312.0,22,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.32,Kaivopuisto-Ullanlinna,448.04
268,2018Q1,Kolmiot+,7718.0,12,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.39,Kaivopuisto-Ullanlinna,470.9
269,2018Q2,Kolmiot+,8031.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.49,Kaivopuisto-Ullanlinna,487.02
270,2018Q3,Kolmiot+,8027.0,12,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.56,Kaivopuisto-Ullanlinna,484.72
271,2018Q4,Kolmiot+,9073.0,25,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.62,Kaivopuisto-Ullanlinna,545.91
272,2019Q1,Kolmiot+,8741.0,19,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.7,Kaivopuisto-Ullanlinna,523.41
273,2019Q2,Kolmiot+,9028.0,29,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.82,Kaivopuisto-Ullanlinna,536.74
274,2019Q3,Kolmiot+,8409.0,22,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.9,Kaivopuisto-Ullanlinna,497.57
275,2019Q4,Kolmiot+,9157.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,.,16.96,Kaivopuisto-Ullanlinna,539.92
276,2020Q1,Kolmiot+,8688.0,15,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.01,Kaivopuisto-Ullanlinna,510.76
277,2020Q2,Kolmiot+,9250.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,21,17.08,Kaivopuisto-Ullanlinna,541.57
278,2020Q3,Kolmiot+,8609.0,41,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.11,Kaivopuisto-Ullanlinna,503.16
279,2020Q4,Kolmiot+,9029.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.13,Kaivopuisto-Ullanlinna,527.09
280,2021Q1,Kolmiot+,9701.0,22,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.15,Kaivopuisto-Ullanlinna,565.66
281,2021Q2,Kolmiot+,9541.0,24,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.22,Kaivopuisto-Ullanlinna,554.07
282,2021Q3,Kolmiot+,9666.0,21,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.26,Kaivopuisto-Ullanlinna,560.02
283,2021Q4,Kolmiot+,10847.0,17,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.26,Kaivopuisto-Ullanlinna,628.45
284,2022Q1,Kolmiot+,10846.0,13,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.29,Kaivopuisto-Ullanlinna,627.3
285,2022Q2,Kolmiot+,9923.0,25,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.39,Kaivopuisto-Ullanlinna,570.62
286,2022Q3,Kolmiot+,9979.0,17,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.43,Kaivopuisto-Ullanlinna,572.52
287,2022Q4,Kolmiot+,9661.0,19,00140,Kaivopuisto-Ullanlinna,Helsinki,.,17.48,Kaivopuisto-Ullanlinna,552.69
288,2015Q1,Yksiöt,6730.0,41,00150,Punavuori-Eira-Hernesaari,Helsinki,299,22.98,Eira-Hernesaari,292.86
289,2015Q2,Yksiöt,6945.0,40,00150,Punavuori-Eira-Hernesaari,Helsinki,320,23.21,Eira-Hernesaari,299.22
290,2015Q3,Yksiöt,6889.0,38,00150,Punavuori-Eira-Hernesaari,Helsinki,309,23.56,Eira-Hernesaari,292.4
291,2015Q4,Yksiöt,7221.0,25,00150,Punavuori-Eira-Hernesaari,Helsinki,324,23.79,Eira-Hernesaari,303.53
292,2016Q1,Yksiöt,6892.0,26,00150,Punavuori-Eira-Hernesaari,Helsinki,311,24.65,Eira-Hernesaari,279.59
293,2016Q2,Yksiöt,7205.0,31,00150,Punavuori-Eira-Hernesaari,Helsinki,345,24.81,Eira-Hernesaari,290.41
294,2016Q3,Yksiöt,7486.0,22,00150,Punavuori-Eira-Hernesaari,Helsinki,341,24.68,Eira-Hernesaari,303.32
295,2016Q4,Yksiöt,6924.0,39,00150,Punavuori-Eira-Hernesaari,Helsinki,362,24.98,Eira-Hernesaari,277.18
296,2017Q1,Yksiöt,7001.0,29,00150,Punavuori-Eira-Hernesaari,Helsinki,357,25.42,Eira-Hernesaari,275.41
297,2017Q2,Yksiöt,7368.0,35,00150,Punavuori-Eira-Hernesaari,Helsinki,359,25.45,Eira-Hernesaari,289.51
298,2017Q3,Yksiöt,7288.0,31,00150,Punavuori-Eira-Hernesaari,Helsinki,338,26.47,Eira-Hernesaari,275.33
299,2017Q4,Yksiöt,7868.0,33,00150,Punavuori-Eira-Hernesaari,Helsinki,380,27.01,Eira-Hernesaari,291.3
300,2018Q1,Yksiöt,7763.0,33,00150,Punavuori-Eira-Hernesaari,Helsinki,415,26.2,Eira-Hernesaari,296.3
301,2018Q2,Yksiöt,7789.0,33,00150,Punavuori-Eira-Hernesaari,Helsinki,404,26.25,Eira-Hernesaari,296.72
302,2018Q3,Yksiöt,7782.0,44,00150,Punavuori-Eira-Hernesaari,Helsinki,357,26.71,Eira-Hernesaari,291.35
303,2018Q4,Yksiöt,8349.0,29,00150,Punavuori-Eira-Hernesaari,Helsinki,363,27.38,Eira-Hernesaari,304.93
304,2019Q1,Yksiöt,8325.0,35,00150,Punavuori-Eira-Hernesaari,Helsinki,389,26.66,Eira-Hernesaari,312.27
305,2019Q2,Yksiöt,8444.0,31,00150,Punavuori-Eira-Hernesaari,Helsinki,403,26.79,Eira-Hernesaari,315.19
306,2019Q3,Yksiöt,8532.0,31,00150,Punavuori-Eira-Hernesaari,Helsinki,376,27.19,Eira-Hernesaari,313.79
307,2019Q4,Yksiöt,7875.0,26,00150,Punavuori-Eira-Hernesaari,Helsinki,395,27.66,Eira-Hernesaari,284.71
308,2020Q1,Yksiöt,8520.0,28,00150,Punavuori-Eira-Hernesaari,Helsinki,402,27.58,Eira-Hernesaari,308.92
309,2020Q2,Yksiöt,8590.0,34,00150,Punavuori-Eira-Hernesaari,Helsinki,522,27.64,Eira-Hernesaari,310.78
310,2020Q3,Yksiöt,9203.0,32,00150,Punavuori-Eira-Hernesaari,Helsinki,530,28.05,Eira-Hernesaari,328.09
311,2020Q4,Yksiöt,8678.0,40,00150,Punavuori-Eira-Hernesaari,Helsinki,546,28.24,Eira-Hernesaari,307.29
312,2021Q1,Yksiöt,9015.0,44,00150,Punavuori-Eira-Hernesaari,Helsinki,572,28.09,Eira-Hernesaari,320.93
313,2021Q2,Yksiöt,9452.0,40,00150,Punavuori-Eira-Hernesaari,Helsinki,545,28.33,Eira-Hernesaari,333.64
314,2021Q3,Yksiöt,9498.0,30,00150,Punavuori-Eira-Hernesaari,Helsinki,499,28.33,Eira-Hernesaari,335.26
315,2021Q4,Yksiöt,8709.0,30,00150,Punavuori-Eira-Hernesaari,Helsinki,528,28.58,Eira-Hernesaari,304.72
316,2022Q1,Yksiöt,8945.0,31,00150,Punavuori-Eira-Hernesaari,Helsinki,550,28.27,Eira-Hernesaari,316.41
317,2022Q2,Yksiöt,9193.0,36,00150,Punavuori-Eira-Hernesaari,Helsinki,510,28.32,Eira-Hernesaari,324.61
318,2022Q3,Yksiöt,8782.0,36,00150,Punavuori-Eira-Hernesaari,Helsinki,476,28.45,Eira-Hernesaari,308.68
319,2022Q4,Yksiöt,7648.0,18,00150,Punavuori-Eira-Hernesaari,Helsinki,495,28.56,Eira-Hernesaari,267.79
320,2015Q1,Kaksiot,6068.0,25,00150,Punavuori-Eira-Hernesaari,Helsinki,135,17.84,Eira-Hernesaari,340.13
321,2015Q2,Kaksiot,6391.0,33,00150,Punavuori-Eira-Hernesaari,Helsinki,144,17.92,Eira-Hernesaari,356.64
322,2015Q3,Kaksiot,6499.0,36,00150,Punavuori-Eira-Hernesaari,Helsinki,148,17.91,Eira-Hernesaari,362.87
323,2015Q4,Kaksiot,6099.0,33,00150,Punavuori-Eira-Hernesaari,Helsinki,157,17.65,Eira-Hernesaari,345.55
324,2016Q1,Kaksiot,6332.0,34,00150,Punavuori-Eira-Hernesaari,Helsinki,155,19.36,Eira-Hernesaari,327.07
325,2016Q2,Kaksiot,6444.0,27,00150,Punavuori-Eira-Hernesaari,Helsinki,158,20.01,Eira-Hernesaari,322.04
326,2016Q3,Kaksiot,6468.0,32,00150,Punavuori-Eira-Hernesaari,Helsinki,171,19.8,Eira-Hernesaari,326.67
327,2016Q4,Kaksiot,6634.0,28,00150,Punavuori-Eira-Hernesaari,Helsinki,163,19.96,Eira-Hernesaari,332.36
328,2017Q1,Kaksiot,6641.0,27,00150,Punavuori-Eira-Hernesaari,Helsinki,170,20.16,Eira-Hernesaari,329.41
329,2017Q2,Kaksiot,7198.0,25,00150,Punavuori-Eira-Hernesaari,Helsinki,172,20.21,Eira-Hernesaari,356.16
330,2017Q3,Kaksiot,6629.0,22,00150,Punavuori-Eira-Hernesaari,Helsinki,142,22.27,Eira-Hernesaari,297.67
331,2017Q4,Kaksiot,7155.0,30,00150,Punavuori-Eira-Hernesaari,Helsinki,155,22.0,Eira-Hernesaari,325.23
332,2018Q1,Kaksiot,7468.0,28,00150,Punavuori-Eira-Hernesaari,Helsinki,165,22.24,Eira-Hernesaari,335.79
333,2018Q2,Kaksiot,7631.0,35,00150,Punavuori-Eira-Hernesaari,Helsinki,159,22.3,Eira-Hernesaari,342.2
334,2018Q3,Kaksiot,7486.0,24,00150,Punavuori-Eira-Hernesaari,Helsinki,161,22.18,Eira-Hernesaari,337.51
335,2018Q4,Kaksiot,7733.0,20,00150,Punavuori-Eira-Hernesaari,Helsinki,152,22.36,Eira-Hernesaari,345.84
336,2019Q1,Kaksiot,7752.0,33,00150,Punavuori-Eira-Hernesaari,Helsinki,156,22.17,Eira-Hernesaari,349.66
337,2019Q2,Kaksiot,8063.0,42,00150,Punavuori-Eira-Hernesaari,Helsinki,146,22.54,Eira-Hernesaari,357.72
338,2019Q3,Kaksiot,7842.0,30,00150,Punavuori-Eira-Hernesaari,Helsinki,139,22.74,Eira-Hernesaari,344.85
339,2019Q4,Kaksiot,7762.0,28,00150,Punavuori-Eira-Hernesaari,Helsinki,146,22.9,Eira-Hernesaari,338.95
340,2020Q1,Kaksiot,7951.0,36,00150,Punavuori-Eira-Hernesaari,Helsinki,157,22.84,Eira-Hernesaari,348.12
341,2020Q2,Kaksiot,8184.0,35,00150,Punavuori-Eira-Hernesaari,Helsinki,189,22.84,Eira-Hernesaari,358.32
342,2020Q3,Kaksiot,8496.0,30,00150,Punavuori-Eira-Hernesaari,Helsinki,191,22.69,Eira-Hernesaari,374.44
343,2020Q4,Kaksiot,8467.0,28,00150,Punavuori-Eira-Hernesaari,Helsinki,194,22.92,Eira-Hernesaari,369.42
344,2021Q1,Kaksiot,8494.0,26,00150,Punavuori-Eira-Hernesaari,Helsinki,188,23.2,Eira-Hernesaari,366.12
345,2021Q2,Kaksiot,8999.0,32,00150,Punavuori-Eira-Hernesaari,Helsinki,182,23.14,Eira-Hernesaari,388.89
346,2021Q3,Kaksiot,8611.0,29,00150,Punavuori-Eira-Hernesaari,Helsinki,163,23.14,Eira-Hernesaari,372.13
347,2021Q4,Kaksiot,8672.0,33,00150,Punavuori-Eira-Hernesaari,Helsinki,169,23.0,Eira-Hernesaari,377.04
348,2022Q1,Kaksiot,9381.0,26,00150,Punavuori-Eira-Hernesaari,Helsinki,176,23.09,Eira-Hernesaari,406.28
349,2022Q2,Kaksiot,8957.0,32,00150,Punavuori-Eira-Hernesaari,Helsinki,155,23.41,Eira-Hernesaari,382.61
350,2022Q3,Kaksiot,8135.0,23,00150,Punavuori-Eira-Hernesaari,Helsinki,161,23.13,Eira-Hernesaari,351.71
351,2022Q4,Kaksiot,7717.0,15,00150,Punavuori-Eira-Hernesaari,Helsinki,159,23.29,Eira-Hernesaari,331.34
352,2015Q1,Kolmiot+,6527.0,19,00150,Punavuori-Eira-Hernesaari,Helsinki,45,22.4,Eira-Hernesaari,291.38
353,2015Q2,Kolmiot+,6838.0,26,00150,Punavuori-Eira-Hernesaari,Helsinki,47,22.59,Eira-Hernesaari,302.7
354,2015Q3,Kolmiot+,6886.0,16,00150,Punavuori-Eira-Hernesaari,Helsinki,53,21.75,Eira-Hernesaari,316.6
355,2015Q4,Kolmiot+,6781.0,20,00150,Punavuori-Eira-Hernesaari,Helsinki,53,22.04,Eira-Hernesaari,307.67
356,2016Q1,Kolmiot+,6641.0,14,00150,Punavuori-Eira-Hernesaari,Helsinki,47,24.49,Eira-Hernesaari,271.17
357,2016Q2,Kolmiot+,6387.0,16,00150,Punavuori-Eira-Hernesaari,Helsinki,50,24.94,Eira-Hernesaari,256.09
358,2016Q3,Kolmiot+,7438.0,14,00150,Punavuori-Eira-Hernesaari,Helsinki,54,24.38,Eira-Hernesaari,305.09
359,2016Q4,Kolmiot+,6689.0,16,00150,Punavuori-Eira-Hernesaari,Helsinki,51,24.9,Eira-Hernesaari,268.63
360,2017Q1,Kolmiot+,7699.0,18,00150,Punavuori-Eira-Hernesaari,Helsinki,52,23.7,Eira-Hernesaari,324.85
361,2017Q2,Kolmiot+,7881.0,20,00150,Punavuori-Eira-Hernesaari,Helsinki,58,23.2,Eira-Hernesaari,339.7
362,2017Q3,Kolmiot+,7852.0,22,00150,Punavuori-Eira-Hernesaari,Helsinki,49,25.43,Eira-Hernesaari,308.77
363,2017Q4,Kolmiot+,8023.0,17,00150,Punavuori-Eira-Hernesaari,Helsinki,51,25.2,Eira-Hernesaari,318.37
364,2018Q1,Kolmiot+,6482.0,13,00150,Punavuori-Eira-Hernesaari,Helsinki,49,25.53,Eira-Hernesaari,253.9
365,2018Q2,Kolmiot+,7820.0,27,00150,Punavuori-Eira-Hernesaari,Helsinki,49,25.53,Eira-Hernesaari,306.31
366,2018Q3,Kolmiot+,8123.0,17,00150,Punavuori-Eira-Hernesaari,Helsinki,49,25.83,Eira-Hernesaari,314.48
367,2018Q4,Kolmiot+,7487.0,13,00150,Punavuori-Eira-Hernesaari,Helsinki,50,26.08,Eira-Hernesaari,287.08
368,2019Q1,Kolmiot+,8437.0,21,00150,Punavuori-Eira-Hernesaari,Helsinki,51,25.96,Eira-Hernesaari,325.0
369,2019Q2,Kolmiot+,8810.0,27,00150,Punavuori-Eira-Hernesaari,Helsinki,55,25.32,Eira-Hernesaari,347.95
370,2019Q3,Kolmiot+,7719.0,22,00150,Punavuori-Eira-Hernesaari,Helsinki,49,26.18,Eira-Hernesaari,294.84
371,2019Q4,Kolmiot+,8066.0,27,00150,Punavuori-Eira-Hernesaari,Helsinki,50,26.03,Eira-Hernesaari,309.87
372,2020Q1,Kolmiot+,9211.0,16,00150,Punavuori-Eira-Hernesaari,Helsinki,.,25.83,Eira-Hernesaari,356.6
373,2020Q2,Kolmiot+,8957.0,16,00150,Punavuori-Eira-Hernesaari,Helsinki,.,25.94,Eira-Hernesaari,345.3
374,2020Q3,Kolmiot+,7848.0,23,00150,Punavuori-Eira-Hernesaari,Helsinki,51,25.99,Eira-Hernesaari,301.96
375,2020Q4,Kolmiot+,8747.0,16,00150,Punavuori-Eira-Hernesaari,Helsinki,52,25.83,Eira-Hernesaari,338.64
376,2021Q1,Kolmiot+,10680.0,17,00150,Punavuori-Eira-Hernesaari,Helsinki,53,25.9,Eira-Hernesaari,412.36
377,2021Q2,Kolmiot+,9847.0,26,00150,Punavuori-Eira-Hernesaari,Helsinki,51,25.91,Eira-Hernesaari,380.05
378,2021Q3,Kolmiot+,11366.0,17,00150,Punavuori-Eira-Hernesaari,Helsinki,49,26.06,Eira-Hernesaari,436.15
379,2021Q4,Kolmiot+,9696.0,19,00150,Punavuori-Eira-Hernesaari,Helsinki,53,25.23,Eira-Hernesaari,384.3
380,2022Q1,Kolmiot+,9364.0,19,00150,Punavuori-Eira-Hernesaari,Helsinki,56,25.24,Eira-Hernesaari,371.0
381,2022Q2,Kolmiot+,9182.0,29,00150,Punavuori-Eira-Hernesaari,Helsinki,55,24.9,Eira-Hernesaari,368.76
382,2022Q3,Kolmiot+,10065.0,25,00150,Punavuori-Eira-Hernesaari,Helsinki,52,25.51,Eira-Hernesaari,394.55
383,2022Q4,Kolmiot+,9883.0,12,00150,Punavuori-Eira-Hernesaari,Helsinki,53,25.22,Eira-Hernesaari,391.87
384,2015Q1,Yksiöt,6857.05,4,00160,Katajanokka,Helsinki,45,24.88,Katajanokka,275.6
385,2015Q2,Yksiöt,6843.45,2,00160,Katajanokka,Helsinki,48,24.84,Katajanokka,275.5
386,2015Q3,Yksiöt,6992.09,3,00160,Katajanokka,Helsinki,53,24.23,Katajanokka,288.57
387,2015Q4,Yksiöt,6960.06,4,00160,Katajanokka,Helsinki,56,24.08,Katajanokka,289.04
388,2016Q1,Yksiöt,6887.47,3,00160,Katajanokka,Helsinki,52,25.17,Katajanokka,273.64
389,2016Q2,Yksiöt,6930.56,3,00160,Katajanokka,Helsinki,60,25.17,Katajanokka,275.35
390,2016Q3,Yksiöt,7016.06,3,00160,Katajanokka,Helsinki,52,26.25,Katajanokka,267.28
391,2016Q4,Yksiöt,7061.0,6,00160,Katajanokka,Helsinki,55,26.83,Katajanokka,263.18
392,2017Q1,Yksiöt,6350.95,7,00160,Katajanokka,Helsinki,56,26.94,Katajanokka,235.74
393,2017Q2,Yksiöt,6310.67,2,00160,Katajanokka,Helsinki,57,26.83,Katajanokka,235.21
394,2017Q3,Yksiöt,6438.0,9,00160,Katajanokka,Helsinki,53,27.35,Katajanokka,235.39
395,2017Q4,Yksiöt,7453.11,2,00160,Katajanokka,Helsinki,52,28.14,Katajanokka,264.86
396,2018Q1,Yksiöt,7355.71,1,00160,Katajanokka,Helsinki,54,27.57,Katajanokka,266.8
397,2018Q2,Yksiöt,7337.2,5,00160,Katajanokka,Helsinki,53,27.63,Katajanokka,265.55
398,2018Q3,Yksiöt,7429.0,9,00160,Katajanokka,Helsinki,47,28.27,Katajanokka,262.79
399,2018Q4,Yksiöt,8464.46,5,00160,Katajanokka,Helsinki,53,28.33,Katajanokka,298.78
400,2019Q1,Yksiöt,8393.72,3,00160,Katajanokka,Helsinki,57,27.57,Katajanokka,304.45
401,2019Q2,Yksiöt,8371.83,4,00160,Katajanokka,Helsinki,55,27.77,Katajanokka,301.47
402,2019Q3,Yksiöt,8503.48,4,00160,Katajanokka,Helsinki,51,28.75,Katajanokka,295.77
403,2019Q4,Yksiöt,8457.72,3,00160,Katajanokka,Helsinki,54,28.34,Katajanokka,298.44
404,2020Q1,Yksiöt,8368.18,3,00160,Katajanokka,Helsinki,55,27.97,Katajanokka,299.18
405,2020Q2,Yksiöt,8365.65,3,00160,Katajanokka,Helsinki,98,28.64,Katajanokka,292.1
406,2020Q3,Yksiöt,8436.67,4,00160,Katajanokka,Helsinki,95,29.11,Katajanokka,289.82
407,2020Q4,Yksiöt,8554.0,8,00160,Katajanokka,Helsinki,96,29.22,Katajanokka,292.74
408,2021Q1,Yksiöt,8831.0,9,00160,Katajanokka,Helsinki,104,28.81,Katajanokka,306.53
409,2021Q2,Yksiöt,7767.01,6,00160,Katajanokka,Helsinki,99,28.78,Katajanokka,269.88
410,2021Q3,Yksiöt,8003.0,7,00160,Katajanokka,Helsinki,98,28.8,Katajanokka,277.88
411,2021Q4,Yksiöt,9287.0,7,00160,Katajanokka,Helsinki,98,28.79,Katajanokka,322.58
412,2022Q1,Yksiöt,8489.85,5,00160,Katajanokka,Helsinki,103,28.88,Katajanokka,293.97
413,2022Q2,Yksiöt,8537.0,6,00160,Katajanokka,Helsinki,126,30.29,Katajanokka,281.84
414,2022Q3,Yksiöt,8712.18,5,00160,Katajanokka,Helsinki,126,29.97,Katajanokka,290.7
415,2022Q4,Yksiöt,8629.14,4,00160,Katajanokka,Helsinki,119,29.97,Katajanokka,287.93
416,2015Q1,Kaksiot,6205.0,13,00160,Katajanokka,Helsinki,.,21.31,Katajanokka,291.18
417,2015Q2,Kaksiot,5637.0,11,00160,Katajanokka,Helsinki,.,21.51,Katajanokka,262.06
418,2015Q3,Kaksiot,5505.0,10,00160,Katajanokka,Helsinki,.,21.64,Katajanokka,254.39
419,2015Q4,Kaksiot,6057.17,5,00160,Katajanokka,Helsinki,55,21.74,Katajanokka,278.62
420,2016Q1,Kaksiot,5994.0,8,00160,Katajanokka,Helsinki,47,22.0,Katajanokka,272.45
421,2016Q2,Kaksiot,5642.0,10,00160,Katajanokka,Helsinki,53,21.77,Katajanokka,259.16
422,2016Q3,Kaksiot,5604.0,9,00160,Katajanokka,Helsinki,49,22.76,Katajanokka,246.22
423,2016Q4,Kaksiot,6728.0,8,00160,Katajanokka,Helsinki,50,22.47,Katajanokka,299.42
424,2017Q1,Kaksiot,6004.75,3,00160,Katajanokka,Helsinki,51,21.86,Katajanokka,274.69
425,2017Q2,Kaksiot,5966.67,5,00160,Katajanokka,Helsinki,48,22.42,Katajanokka,266.13
426,2017Q3,Kaksiot,6087.06,4,00160,Katajanokka,Helsinki,.,23.41,Katajanokka,260.02
427,2017Q4,Kaksiot,6071.0,11,00160,Katajanokka,Helsinki,50,23.49,Katajanokka,258.45
428,2018Q1,Kaksiot,6239.0,9,00160,Katajanokka,Helsinki,54,22.8,Katajanokka,273.64
429,2018Q2,Kaksiot,6493.0,6,00160,Katajanokka,Helsinki,57,22.55,Katajanokka,287.94
430,2018Q3,Kaksiot,6297.0,7,00160,Katajanokka,Helsinki,56,22.95,Katajanokka,274.38
431,2018Q4,Kaksiot,6628.0,14,00160,Katajanokka,Helsinki,47,23.28,Katajanokka,284.71
432,2019Q1,Kaksiot,6141.02,4,00160,Katajanokka,Helsinki,49,22.65,Katajanokka,271.13
433,2019Q2,Kaksiot,6125.0,10,00160,Katajanokka,Helsinki,49,22.52,Katajanokka,271.98
434,2019Q3,Kaksiot,6443.0,7,00160,Katajanokka,Helsinki,50,22.37,Katajanokka,288.02
435,2019Q4,Kaksiot,6858.0,10,00160,Katajanokka,Helsinki,49,23.3,Katajanokka,294.33
436,2020Q1,Kaksiot,6718.0,9,00160,Katajanokka,Helsinki,48,23.42,Katajanokka,286.85
437,2020Q2,Kaksiot,7206.0,8,00160,Katajanokka,Helsinki,.,24.41,Katajanokka,295.21
438,2020Q3,Kaksiot,8425.0,11,00160,Katajanokka,Helsinki,72,24.46,Katajanokka,344.44
439,2020Q4,Kaksiot,7172.0,8,00160,Katajanokka,Helsinki,70,24.38,Katajanokka,294.18
440,2021Q1,Kaksiot,8001.0,17,00160,Katajanokka,Helsinki,76,23.63,Katajanokka,338.6
441,2021Q2,Kaksiot,8692.0,7,00160,Katajanokka,Helsinki,73,24.16,Katajanokka,359.77
442,2021Q3,Kaksiot,8113.95,7,00160,Katajanokka,Helsinki,70,24.34,Katajanokka,333.36
443,2021Q4,Kaksiot,8117.0,21,00160,Katajanokka,Helsinki,71,24.4,Katajanokka,332.66
444,2022Q1,Kaksiot,7953.0,13,00160,Katajanokka,Helsinki,72,24.41,Katajanokka,325.81
445,2022Q2,Kaksiot,7568.0,10,00160,Katajanokka,Helsinki,.,24.54,Katajanokka,308.39
446,2022Q3,Kaksiot,6610.0,8,00160,Katajanokka,Helsinki,.,24.6,Katajanokka,268.7
447,2022Q4,Kaksiot,6547.0,5,00160,Katajanokka,Helsinki,.,24.67,Katajanokka,265.38
480,2015Q1,Yksiöt,6887.0,27,00170,Kruununhaka,Helsinki,104,24.32,Kruununhaka,283.18
481,2015Q2,Yksiöt,7025.0,11,00170,Kruununhaka,Helsinki,109,24.24,Kruununhaka,289.81
482,2015Q3,Yksiöt,6753.0,19,00170,Kruununhaka,Helsinki,162,26.97,Kruununhaka,250.39
483,2015Q4,Yksiöt,6679.0,15,00170,Kruununhaka,Helsinki,170,26.59,Kruununhaka,251.18
484,2016Q1,Yksiöt,7340.0,12,00170,Kruununhaka,Helsinki,167,27.38,Kruununhaka,268.08
485,2016Q2,Yksiöt,7251.0,15,00170,Kruununhaka,Helsinki,159,27.9,Kruununhaka,259.89
486,2016Q3,Yksiöt,7704.0,22,00170,Kruununhaka,Helsinki,175,27.04,Kruununhaka,284.91
487,2016Q4,Yksiöt,7200.0,16,00170,Kruununhaka,Helsinki,178,27.26,Kruununhaka,264.12
488,2017Q1,Yksiöt,6713.0,10,00170,Kruununhaka,Helsinki,160,28.37,Kruununhaka,236.62
